oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
338213400000339,51339798,2458267.9005680606,58267.397986100000,16.5765228,0.0139272325,32768,zr,315.0724664,-14.190154100000000,0.771000028,-0.0480000004,20180529397986,338,13,4,18.2600002,25.3020458,0.0822024271,0.0755139291,0.000159866438,30.0,2.17199993,1
338213400000339,51641802,2458270.9208700670,58270.418020800000,16.7581196,0.0148599017,0,zr,315.0724349,-14.190138100000000,0.552999973,0.0070000002,20180601418009,338,13,4,19.1000004,25.9950886,0.0412352979,0.0873974264,0.000017850381,30.0,1.85500002,1
338213400000339,52048116,2458274.9843669557,58274.481169000000,16.7776604,0.0149721326,0,zr,315.0724593,-14.190136900000000,0.628000021,-0.0250000004,20180605481169,338,13,4,20.3500004,26.0958557,0.0292661730,0.0872975364,0.000007492019,30.0,1.57099998,1
338213400000339,52341854,2458277.9219830646,58277.418541700000,16.6719646,0.0143933464,0,zr,315.0724589,-14.190144400000000,0.865999997,0.0049999999,20180608418542,338,13,4,20.7600002,26.0095692,0.0219263565,0.0947422162,0.000004009228,30.0,1.72399998,1
338213400000339,52637420,2458280.8778796764,58280.374201400000,16.8816681,0.0156119233,0,zr,315.0724541,-14.190134700000000,0.853999972,0.0329999998,20180611374190,338,13,4,21.0699997,26.0535774,0.0217964388,0.0910978615,0.000003965674,30.0,2.02200007,1
338213400000339,52937983,2458283.8837483437,58283.379838000000,16.7085342,0.0145858666,0,zr,315.0724657,-14.190137700000000,0.363000005,-0.0030000000,20180614379826,338,13,4,20.8999996,26.0800247,0.0238466971,0.0908303261,0.000004738268,30.0,1.88300002,1
338213400000339,53246103,2458286.9651683970,58286.461030100000,16.9222069,0.0158815868,0,zr,315.0724619,-14.190139200000000,0.331000000,-0.0140000004,20180617460486,338,13,4,21.0799999,26.0967140,0.0221455786,0.0956148058,0.000004123429,30.0,1.57500005,1
338213400000339,53545997,2458289.9643267510,58289.459976900000,16.6444302,0.0142535819,0,zr,315.0724579,-14.190134700000000,0.620999992,-0.0199999996,20180620459977,338,13,4,20.8899994,26.1031647,0.0229858868,0.0930472016,0.000004452474,30.0,1.58200002,1
338213400000339,53833284,2458292.8373896806,58292.332847200000,16.6814613,0.0144425733,0,zr,315.0724610,-14.190142100000000,1.203999996,-0.0250000004,20180623332801,338,13,4,20.4599991,26.0521336,0.0255163405,0.0960191786,0.000005479022,30.0,2.13899994,1
338213400000339,54433515,2458298.8400622928,58298.335150500000,16.7840500,0.0150093613,0,zr,315.0724753,-14.190141300000000,0.751999974,0.0219999999,20180629335139,338,13,4,19.2800007,26.0316925,0.0408196710,0.0995741785,0.000015940290,30.0,1.92299998,1
338213400000339,54837206,2458302.8771937187,58302.372060200000,16.6893768,0.0144840144,0,zr,315.0724181,-14.190042600000000,1.032999992,-0.0930000022,20180703371910,338,13,4,19.8600006,26.0440826,0.0385385454,0.0954074338,0.000012915410,30.0,1.63900006,1
338213400000339,55139799,2458305.9032826210,58305.397997700000,16.7456436,0.0147895087,0,zr,315.0724599,-14.190142700000000,0.949999988,-0.0120000001,20180706397998,338,13,4,20.0599995,25.8639946,0.0297836531,0.0950458720,0.000007598954,30.0,1.58200002,1
338213400000339,56041782,2458314.9234807600,58314.417824100000,16.7261009,0.0146812107,0,zr,315.0724572,-14.190139000000000,1.258000016,-0.0309999995,20180715417812,338,13,4,21.0499992,25.9360447,0.0238206722,0.0920449272,0.000004749739,30.0,1.64900005,1
338213400000339,56339789,2458317.9036456070,58317.397893500000,16.8260460,0.0152607094,32768,zr,315.0724611,-14.190114700000000,0.853999972,-0.0869999975,20180718397697,338,13,4,20.5799999,25.7900238,0.0264004078,0.0952866450,0.000005900620,30.0,1.62000000,1
338213400000339,56637975,2458320.8855904860,58320.379756900000,16.8186417,0.0152155384,0,zr,315.0724536,-14.190139400000000,1.386000037,-0.0370000005,20180721379745,338,13,4,21.0699997,26.0215492,0.0205536373,0.0797132701,0.000003612853,30.0,1.60099995,1
338213400000339,57635578,2458330.8617892830,58330.355787000000,16.6227722,0.0141467042,0,zr,315.0724488,-14.190132100000000,1.402999997,0.0270000007,20180731355752,338,13,4,20.0100002,26.0319691,0.0338280983,0.0815268978,0.000009664448,30.0,1.60800004,1
338213400000339,57931644,2458333.8224679003,58333.316446800000,17.4190178,0.0203059018,0,zr,315.0724839,-14.190159200000000,0.945999980,0.0610000007,20180803316412,338,13,4,20.6399994,26.0055485,0.0227550250,0.0850651637,0.000004374480,30.0,1.59399998,1
338213400000339,58233825,2458336.8442776670,58336.338252300000,16.8526955,0.0154263228,0,zr,315.0724549,-14.190116000000000,1.853000045,0.0199999996,20180806338241,338,13,4,20.9099998,26.1431370,0.0204033684,0.0822065920,0.000003495953,30.0,1.61000001,1
338213400000339,58432212,2458338.8281495180,58338.322129600000,16.7502308,0.0148152756,0,zr,315.0724646,-14.190123500000000,1.340999961,0.0350000001,20180808322130,338,13,4,20.8299999,26.0745697,0.0217795633,0.0830895603,0.000003997521,30.0,1.59700000,3
338213400000339,58831506,2458342.8210584563,58342.315069400000,17.8649750,0.0266257338,0,zr,315.0724648,-14.190132200000000,1.131999969,-0.0329999998,20180812315069,338,13,4,20.7900009,25.9338570,0.0254239608,0.0954393670,0.000005483535,30.0,1.60599995,3
338213400000339,58831644,2458342.8224358405,58342.316446800000,17.4902954,0.0211427826,0,zr,315.0724394,-14.190146300000000,0.720000029,-0.0500000007,20180812316447,338,13,4,20.7600002,25.9506454,0.0239501055,0.0878721178,0.000004821465,30.0,1.60800004,1
338213400000339,59433048,2458348.8363787130,58348.330486100000,16.7612305,0.0148775987,0,zr,315.0724478,-14.190120900000000,1.184000015,-0.0199999996,20180818330486,338,13,4,21.0300007,26.0622520,0.0221407078,0.0821077302,0.000004165091,30.0,1.69299996,1
338213400000339,59720934,2458351.7151657960,58351.209340300000,16.7121048,0.0146050919,0,zr,315.0724763,-14.190117500000000,0.963999987,-0.0240000002,20180821208981,338,13,4,20.2299995,26.0645695,0.0276775826,0.0789506510,0.000006316481,30.0,1.80700004,1
338213400000339,60928939,2458363.7947988890,58363.289398100000,16.6957321,0.0145175550,0,zr,315.0724541,-14.190149500000000,0.713999987,-0.0160000008,20180902289398,338,13,4,20.6499996,26.0667496,0.0245805643,0.0873986036,0.000005039323,30.0,1.64999998,1
338213400000339,61231613,2458366.8213935760,58366.316134300000,16.7854500,0.0150175514,0,zr,315.0724741,-14.190109300000000,0.759999990,-0.0060000001,20180905316134,338,13,4,20.7999992,26.1006794,0.0233306736,0.0838721320,0.000004551096,30.0,1.85800004,1
338213400000339,61518898,2458369.6940939660,58369.188981500000,16.7636604,0.0148914764,0,zr,315.0724626,-14.190108400000000,1.225999951,0.0089999996,20180908188947,338,13,4,20.5900002,26.0764389,0.0242680088,0.0810470283,0.000004914346,30.0,1.62600005,1
338213400000339,61829384,2458372.7987830420,58372.293842600000,16.7763081,0.0149642816,0,zr,315.0724790,-14.190131500000000,1.758999944,-0.0450000018,20180911293831,338,13,4,21.0000000,26.1144238,0.0199886076,0.0868983567,0.000003357711,30.0,1.81099999,1
338213400000339,62115557,2458375.6603487370,58375.155578700000,16.6463890,0.0142633785,0,zr,315.0724459,-14.190107300000000,1.815000057,-0.0199999996,20180914155359,338,13,4,20.7600002,26.1087952,0.0222581979,0.0803517997,0.000004099369,30.0,1.69400001,1
338213400000339,62423091,2458378.7354891560,58378.230914400000,16.7072144,0.0145787718,0,zr,315.0724751,-14.190137000000000,1.453999996,-0.0939999968,20180917230914,338,13,4,20.8500004,26.1192341,0.0209318995,0.0878072158,0.000003640409,30.0,1.59700000,1
338213400000339,67010629,2458424.6068740534,58424.106296300000,16.8524075,0.0154245030,32768,zr,315.0724191,-14.190042400000000,0.587000012,0.0309999995,20181102106285,338,13,4,18.7999992,25.3080597,0.0487421714,0.0896057189,0.000032856056,30.0,1.63499999,1
338213400000339,67110670,2458425.6071791956,58425.106701400000,16.8659477,0.0155104948,0,zr,315.0724649,-14.190152100000000,0.963999987,-0.0289999992,20181103106690,338,13,4,20.5400009,25.9938259,0.0305359513,0.0868961141,0.000007876711,30.0,1.64300001,3
338213400000339,67310552,2458427.6057986050,58427.105520800000,16.7001839,0.0145411994,0,zr,315.0724622,-14.190161700000000,0.749000013,0.0199999996,20181105105521,338,13,4,19.8899994,25.7307110,0.0330119431,0.0844547749,0.000009235405,30.0,1.65600002,3
